coc_number,coc_name,coc_category,year,overall_homeless,homeless_rate_total_pop,homeless_rate_in_poverty,homeless_per_1000_total_pop,homeless_per_1000_in_poverty,coc_pop,coc_poverty_pop,coc_poverty_rate,avg_renter_share,avg_fmr0,avg_fmr1,avg_fmr2,avg_fmr3,avg_fmr4,fmr0_pct_coc_na_rent,fmr1_pct_coc_na_rent,fmr2_pct_coc_na_rent,fmr3_pct_coc_na_rent,fmr4_pct_coc_na_rent,coc_rent_zillow,coc_share_na_rent_zillow,share_rent_over_30_pct_inc,share_rent_over_50_pct_inc,median_rent_burden,gross_vacancy_rate,rental_vacancy_rate,coc_unemployment_rate,share_na_coc_unemployment_rate,shr_hh_with_snap,shr_hh_with_pub_assist,shr_hh_with_snap_or_pub_assist,shr_hh_with_ssi,shr_with_medicaid
KS-503,Topeka/Shawnee County CoC,Other Largely Urban CoC,2018,408,0.0022884835431109915,0.01835522764081339,2.2884835431109916,18.35522764081339,178284,22228,0.12467748087321352,0.35198633655942346,507,594,786,1045,1257,0,0,0,0,0,NA,1,0.4644015636696332,0.2342177493138152,0.2828423246056853,0.0988638354313171,0.12690681549129038,0.038,0,0.08975658525070469,0.021036699668133912,0.09846286293514031,0.05277920490995182,0.10181627317382348
KS-503,Topeka/Shawnee County CoC,Other Largely Urban CoC,2019,441,0.0024795897712704944,0.022260360405835143,2.4795897712704944,22.260360405835144,177852,19811,0.11139036952072509,0.35572252895512474,543,593,785,1033,1229,0,0,0,0,0,NA,0.9999999999999991,0.45723751482678227,0.2243036525011248,0.276313609068214,0.09679798030295456,0.12310286677908938,0.039,0,0.08088062324435773,0.02324712524388725,0.09056692542931075,0.05515657215603249,0.10310934599956094
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2011,315,5.84593457007327e-4,0.01006614897900489,0.5845934570073269,10.06614897900489,538836,31293,0.05807518428612787,0.2841754199457163,610,733,842,1139,1198,0,0,0,0,0,NA,0,0.4084367676416978,0.18203280965193994,0.28261539035762684,0.05455960507882858,0.06307558904437269,0.061,0,0.032678385790288214,0.014521113708740421,0.03858655515153796,0.015381937747839709,NA
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2012,288,5.274280921387576e-4,0.008284193873148282,0.5274280921387576,8.284193873148281,546046,34765,0.06366679730279134,0.2897610285554572,547,657,754,1020,1073,0,0,0,0,0,NA,0,0.41863154190337337,0.19194610627922176,0.2844054013121853,0.051257800484381354,0.05701780240509314,0.049,0,0.03723389388363535,0.014515302557413704,0.04274467787767271,0.015833605068244282,0.028787759056173593
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2013,213,3.8520870897210764e-4,0.005947560941557535,0.3852087089721076,5.947560941557535,552947,35813,0.06476750936346522,0.2986491234558769,491,632,783,1073,1195,0,0,0,0,0,NA,0,0.4232141415772056,0.19447897328275082,0.2879200212154329,0.049614228721067154,0.05163949677253145,0.048,0,0.0399530290701975,0.01258414083881944,0.04491826318514683,0.019213699238109328,0.0299310088503798
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2014,167,2.982009731708406e-4,0.004639533268509515,0.2982009731708406,4.639533268509515,560025,35995,0.0642739163430204,0.302103513813778,534,687,852,1168,1300,0,0,0,0,0,1195.376453543817,0.7000261480557459,0.43009750161975946,0.19712077874875555,0.2889333280173453,0.05023392501318962,0.05106940200785683,0.040999999999999995,0,0.042198819241045606,0.010958287807699724,0.046762094515806193,0.02164571722383921,0.03209701863818455
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2015,174,3.069790089870751e-4,0.005035305012154184,0.3069790089870751,5.0353050121541845,566814,34556,0.06096532548596188,0.3047898605138007,559,719,891,1221,1360,0,0,0,0,0,1282.5288718759307,0.7033988975246543,0.4069514731907231,0.18651619112670373,0.26818546236926744,0.048885637733790996,0.04495152286749584,0.038,0,0.041504539559014265,0.009088219901244681,0.04534552984276515,0.02306414544792591,0.03324151068222519
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2016,153,2.6728252286750475e-4,0.0044751235777589285,0.26728252286750476,4.475123577758929,572428,34189,0.05972628872102692,0.30998752628711157,562,721,893,1219,1385,0,0,0,0,0,1321.6648434516712,0.7028032224832397,0.4059492695602254,0.1795960297916698,0.26576631777926835,0.04736431182113012,0.04186912306155131,0.032,0,0.03969072397069353,0.00889371225801222,0.04348687558259444,0.02367303561537734,0.03634751773049645
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2017,130,2.2460379027534696e-4,0.00402888399913224,0.22460379027534697,4.0288839991322405,578797,32267,0.05574838846780478,0.3106961935000535,609,772,946,1293,1463,0,0,0,0,0,1362.344467959617,0.7018605510071229,0.40327511893931484,0.1702882880195672,0.26483668472291433,0.049075358004588225,0.041333495690763215,0.033,0,0.03580410973564982,0.007656701509043559,0.03921551139809497,0.023228746744675538,0.03476562948010689
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2018,168,2.869332641049902e-4,0.005190792522786961,0.2869332641049902,5.190792522786961,585502,32365,0.0552773517426072,0.30876229877741534,568,713,869,1181,1340,0,0,0,0,0,1391.5611387998763,0.7020875350376498,0.40815384844380276,0.174954973728473,0.2711364362853666,0.052056011329640585,0.04396699110159794,0.031,0,0.03210721263072285,0.006886431343428718,0.03555484834822889,0.02224167042370559,0.03546571325363574
KS-505,"Overland Park, Shawnee/Johnson County CoC",Largely Suburban CoC,2019,189,3.1952338606878035e-4,0.00601489402329578,0.31952338606878034,6.01489402329578,591506,31422,0.053122030883879456,0.30771418072373485,640,786,953,1286,1457,0,0,0,0,0,1443.850496233561,0.7017241744278627,0.39601932879578067,0.1704823359556852,0.26890366353879863,0.054494616717748905,0.04222272587891797,0.032,0,0.029506719395254427,0.006942500174984252,0.03302390284874361,0.02235423811856933,0.03582825276498803
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2011,1023,6.97305388405236e-4,0.005421734637093569,0.697305388405236,5.421734637093569,1467076,188685,0.1286129689259452,0.3041709589155608,460.2043104788027,506.84954562681145,635.0462436847171,842.3110363743937,945.1452862701046,0,0,0,0,0,NA,0,0.4338048532687273,0.2187357534549907,0.26644211754040653,0.12082407407407407,0.07124956008915527,0.06850282398457885,0,0.07723632891350977,0.020559727297939638,0.08339740146672144,0.03291522293955128,NA
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2012,1043,7.080244353284507e-4,0.005316898357012137,0.7080244353284507,5.316898357012137,1473113,196167,0.13316493710937313,0.3108592284218132,447.2808263860274,492.58440662732596,617.4316077585358,819.3940743174488,919.91246021181,0,0,0,0,0,NA,0,0.4355296853851189,0.21719293117362598,0.26735449500796526,0.12039990639702441,0.06922720094234888,0.060228217387260856,0,0.08360608107871588,0.020836760911951777,0.08961644957696387,0.0350523150595261,0.06358201806299481
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2013,1141,7.721636689211229e-4,0.005574391995544395,0.7721636689211229,5.574391995544395,1477666,204686,0.1385198008210245,0.3179011414470966,443.61542797898846,514.3157777197283,668.0938858984372,914.7903423371723,1046.085268930868,0,0,0,0,0,NA,0,0.4434634573684832,0.2224990524948897,0.2704337064727154,0.12039430759192919,0.07073958253883507,0.06045310509952858,0,0.09065621665121323,0.021007330172670178,0.09674428368992845,0.03929602351253477,0.06580504483492673
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2014,1307,8.824718935740247e-4,0.006281630436349829,0.8824718935740247,6.281630436349829,1481067,208067,0.1404845290591175,0.3223464897016919,461.60467352253477,535.6586008600556,695.5327037872021,950.9752718816907,1087.1681186603982,0,0,0,0,0,NA,0.9999999999999822,0.44469229920700093,0.22139013837649682,0.27280690610215474,0.12228725730110389,0.07243517192335813,0.04883376309106881,0,0.09376485806180954,0.020374772759054676,0.09975353097468885,0.04223884771360649,0.06804243575927334
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2015,1208,8.161908481222881e-4,0.0058360589210054645,0.816190848122288,5.836058921005464,1480046,206989,0.13985308564733798,0.32757655216627374,468.01415293848976,543.5274640112538,705.3202812615284,964.380544929009,1102.261570924147,0,0,0,0,0,NA,0.9999999999999993,0.4425479649315997,0.21563193910828488,0.268976575052397,0.12642224450892275,0.07533942893175952,0.04535963341679921,0,0.09431098366804665,0.0196761653036257,0.10010025624936464,0.04311193995842521,0.07134818193861271
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2016,903,6.112506676035116e-4,0.004472555448790974,0.6112506676035115,4.472555448790974,1477299,201898,0.13666698481485468,0.32950666253993727,503.0172862771856,566.2759461693266,737.6235995556756,996.8435076446948,1151.0061896745344,0,0,0,0,0,NA,0.9999999999999992,0.43995853630769416,0.2152337126182644,0.265155410651466,0.12940335200993777,0.07865300203602346,0.041930645725746785,0,0.09214050285898817,0.018424590457403005,0.09771456451765763,0.04272511241141349,0.07413377056936155
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2017,1037,7.040436683594493e-4,0.005248533497993208,0.7040436683594493,5.248533497993208,1472920,197579,0.13414102598919153,0.32886015211198094,526.8646952991337,587.7885017516227,761.3855199196155,1026.7443737609647,1186.8559996469598,0,0,0,0,0,NA,1,0.4382393741478778,0.21127867446997256,0.2653054592238547,0.1337617548208782,0.08329054571171153,0.04092755546804986,0,0.08800403031834966,0.017779581469631794,0.09357195710089965,0.04258598099942799,0.07348842794104404
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2018,918,6.250932022135653e-4,0.004768310989450501,0.6250932022135653,4.768310989450501,1468581,192521,0.13109321174657715,0.3302420898028196,544.0646951036408,602.764538013225,781.2136695218037,1052.7391379842175,1214.4985417896596,0,0,0,0,0,NA,1,0.4375470479103319,0.20702266005180456,0.26449321419792304,0.13835354314892537,0.08465927160934052,0.03534030741239332,0,0.08232549498008862,0.016808990969768355,0.0875960513769701,0.04280596219642156,0.07600960742290672
KS-507,Kansas Balance of State CoC,Largely Rural CoC,2019,1056,7.217758967860468e-4,0.005685397250981216,0.7217758967860468,5.685397250981216,1463058,185739,0.12695258834577985,0.32935916395628695,544.3674762039509,598.0090967001992,772.0736170404728,1037.4478571594564,1201.2712489867115,0,0,0,0,0,NA,0.9999999999999992,0.4312824823307959,0.20302122672222947,0.2609328971817953,0.14044109124245266,0.08554756594632008,0.03632604859137505,0,0.07701077562428744,0.015155574936384763,0.08202994338112576,0.041796042458026206,0.07572223000505546
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2011,2834,8.619572695480899e-4,0.004777123746721417,0.8619572695480899,4.777123746721417,3287866,593244,0.1804343607677442,0.27993130297462915,437.248424357927,491.91814934063615,602.735409228965,792.0449066354894,870.3707949168245,0,0,0,0,0,NA,0,0.47491154125477114,0.24407981349878793,0.2951484512743408,0.13310872379229866,0.08323630946630942,0.11139543886520924,0,0.1600264928464544,0.02375689553454009,0.16542922068731922,0.07496950778326752,NA
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2012,2328,7.050024893129133e-4,0.003814373700483187,0.7050024893129132,3.814373700483187,3302116,610323,0.18482784977874794,0.28720952726409055,422.6690237411405,475.2424902698754,582.0552781913174,765.2488952538312,841.4090404455809,0,0,0,0,0,NA,0,0.4825050718091006,0.24709918240186732,0.297903438436817,0.130931100103738,0.07449707691120729,0.09640910737236366,0,0.171036863007981,0.025273357955048505,0.17643524784032985,0.07816867561311865,0.12196063123072465
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2013,2392,7.218059633484314e-4,0.0038627309443182165,0.7218059633484314,3.8627309443182165,3313910,619251,0.18686415744543455,0.2889791521762348,442.9111019913033,490.25758243283616,632.3671569233926,859.928305234602,969.2033923673245,0,0,0,0,0,NA,0,0.48228677098696904,0.24518896990366743,0.2997361700075786,0.13061553547933427,0.07291290429516453,0.0965294395442242,0,0.1783144368739248,0.02549639737698081,0.18389806812203896,0.0818927317218816,0.12065516130443601
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2014,2229,6.699097229777532e-4,0.0035690553772006373,0.6699097229777532,3.5690553772006375,3327314,624535,0.18769944766258911,0.2972274418322888,445.2543045231078,492.9395217884456,635.5307377061498,864.0825647955078,973.3832490711727,0,0,0,0,0,1155.1482381920418,0.9644242031795947,0.4882442040185471,0.24694281298299844,0.299341461655025,0.1306497175141243,0.06415003862855316,0.08705186585936885,0,0.18385244683369206,0.02507661468847292,0.18942249393098426,0.08662551715406216,0.13730795639007623
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2015,2119,6.357181815399921e-4,0.0033728181734255674,0.635718181539992,3.3728181734255673,3333238,628258,0.1884827906078114,0.30176679337069945,455.0037618075877,503.86956436954097,650.1974416468311,885.0153025376526,997.3732325744517,0,0,0,0,0,1191.0388374073666,0.9645373191680691,0.48251248890887655,0.24222709758973174,0.2962055226730698,0.1300026321567729,0.06213835998561182,0.06651223104980802,0,0.18416923231271828,0.0243707635488058,0.1898282846017344,0.08706005179365309,0.16074585120268506
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2016,2057,6.157325810839288e-4,0.003272679253568207,0.6157325810839288,3.272679253568207,3340736,628537,0.1881432714228242,0.30534864379058924,485.78638479664363,542.6174483706584,697.1437802927259,943.0207394418476,1077.7667771413246,0,0,0,0,0,1227.6312417518586,0.9646940848082813,0.4702130205840115,0.23477142173288654,0.2926537230040808,0.12870094866132137,0.058363049793853115,0.06496525226776376,0,0.18032531022152717,0.02354882033489332,0.18588709583018254,0.08748009049314708,0.18535533428788864
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2017,1940,5.799893509171755e-4,0.003153077013093396,0.5799893509171755,3.153077013093396,3344889,615272,0.18394392160696513,0.3040228502985714,490.10616914343046,546.5004847694497,696.4025150012452,944.2570384248925,1084.153776104379,0,0,0,0,0,1257.198528698919,0.964616777581916,0.4584612064831687,0.22977606214635082,0.28750312224222896,0.1323422559950608,0.05939171785218942,0.06489851651280507,0,0.17185948776111054,0.02141009407359647,0.17702149476807869,0.08597674183750359,0.20830973108532475
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2018,2077,6.19202245703744e-4,0.0034225920738238445,0.619202245703744,3.4225920738238447,3354316,606850,0.18091616890000822,0.30528014056840885,502.468660376661,560.9140247967097,713.4945974082347,963.6619984521435,1109.9551819208448,0,0,0,0,0,1293.0536168746628,0.9647748868919592,0.4520397076989478,0.2231459570478189,0.2849705997123989,0.1347066922899366,0.05685168266287404,0.05291768068363267,0,0.1626698160686189,0.019511351572671854,0.16757072389975783,0.0853021619052124,0.23609166729866174
KY-500,Kentucky Balance of State CoC,Largely Rural CoC,2019,2221,6.608089420154286e-4,0.003774918969265259,0.6608089420154286,3.774918969265259,3361032,588357,0.17505248387995115,0.30162524179791866,514.1379692308791,573.2471734871908,727.9581497587645,980.9565529277912,1131.9317516167653,0,0,0,0,0,1348.0100180774368,0.9646482591666901,0.4389881220057681,0.21487717278554255,0.2771189739058804,0.13685718770770222,0.05831858784908847,0.051985811798281004,0,0.15132859447976443,0.018609996478750616,0.15606951178457693,0.0836377988708785,0.24204840505642256
KY-501,Louisville-Jefferson County CoC,Major City CoC,2011,1628,0.002212545732287403,0.014330229037198739,2.2125457322874027,14.33022903719874,735804,113606,0.15439709487852743,0.3566270178419711,506,585,694,970,1030,0,0,0,0,0,NA,0,0.4781328595951934,0.2503293544652481,0.30164623001127794,0.10372891035861315,0.09869106725206188,0.102,0,0.12099750424808836,0.027154577315208157,0.12813296516567543,0.04995486406117247,NA
KY-501,Louisville-Jefferson County CoC,Major City CoC,2012,1532,0.00206668150576364,0.0128126855623113,2.06668150576364,12.8126855623113,741285,119569,0.16129963509311535,0.3679087902867578,509,588,698,975,1036,0,0,0,0,0,NA,0,0.4818996724702638,0.25747476488728,0.29817277189538854,0.0991080453773392,0.08507487773838014,0.08900000000000001,0,0.13474162183505256,0.028373064837207772,0.14190809930408174,0.05413026668640903,0.08897073367905949
KY-501,Louisville-Jefferson County CoC,Major City CoC,2013,1445,0.0019354925125237752,0.01179668876334781,1.9354925125237752,11.79668876334781,746580,122492,0.16407082964987008,0.3734762876350415,503,588,731,1012,1144,0,0,0,0,0,NA,0,0.484731464992033,0.2551129440434905,0.30158038361485523,0.09501898249113017,0.08071135430916553,0.079,0,0.14227091998221245,0.0283750555860734,0.14898375578749118,0.05766564649873133,0.08727299133506618
KY-501,Louisville-Jefferson County CoC,Major City CoC,2014,1316,0.0017511992920683714,0.010686588980470178,1.7511992920683714,10.686588980470178,751485,123145,0.1638688729648629,0.37821807373960475,485,567,705,976,1104,0,0,0,0,0,877.2404130428846,0.7024845631701198,0.4803732958434303,0.25164172478218244,0.29826390150503757,0.09615503702240216,0.07657342931834418,0.07200000000000001,0,0.14573702085732648,0.029007115568446158,0.15233384772487774,0.06299610780689763,0.10182357263918919
KY-501,Louisville-Jefferson County CoC,Major City CoC,2015,1161,0.0015361023750709506,0.009541184882029536,1.5361023750709506,9.541184882029535,755809,121683,0.16099702438049826,0.3812162976719939,507,592,737,1020,1154,0,0,0,0,0,942.5320290284561,0.7051233378100307,0.47660880126384614,0.24281552777448018,0.2916545930974122,0.09765914409699764,0.07207214259434663,0.053,0,0.14867308538194615,0.0298323640095792,0.15494843849274229,0.06341495202254696,0.12282078508848004
KY-501,Louisville-Jefferson County CoC,Major City CoC,2016,1116,0.0014689545150607325,0.00936571610802464,1.4689545150607326,9.365716108024639,759724,119158,0.15684380116989854,0.38785906461954855,551,644,817,1123,1275,0,0,0,0,0,979.0680910317923,0.7086198604377769,0.4661955303812322,0.23278896799978827,0.2882466449690386,0.09127509311096016,0.06708004077534471,0.048,0,0.14101271125002013,0.02728488343993169,0.14740861271769426,0.06168420035121071,0.1442894452145103
KY-501,Louisville-Jefferson County CoC,Major City CoC,2017,1034,0.0013527338568090656,0.00920953017145402,1.3527338568090657,9.20953017145402,764378,112275,0.14688413324297664,0.3849907063197026,551,629,793,1085,1230,0,0,0,0,0,1007.3658716218254,0.708984058378534,0.4558317740354629,0.21837298405061034,0.2840980034415727,0.09358994983693347,0.07045100368764562,0.048,0,0.13231554626187525,0.023563351920693927,0.13795629388682362,0.06020884964890541,0.16118317736904378
KY-501,Louisville-Jefferson County CoC,Major City CoC,2018,926,0.0012070588173952036,0.008349337733416286,1.2070588173952037,8.349337733416286,767154,110907,0.1445694084890387,0.38340992143543073,578,656,821,1119,1259,0,0,0,0,0,1037.6319766505742,0.710458860472227,0.45214407013238733,0.21967938972019951,0.2814042109392879,0.09642083440098767,0.07163361370476116,0.04,0,0.12560341327283625,0.022457608002113962,0.13144902970501227,0.059783834647039485,0.18372807452185116
KY-501,Louisville-Jefferson County CoC,Major City CoC,2019,1071,0.0013955870261226266,0.010015148964820737,1.3955870261226266,10.015148964820737,767419,106938,0.13934760541503402,0.38248491264203865,602,688,853,1158,1307,0,0,0,0,0,1063.8507201379366,0.71145499756739,0.44822005041347895,0.21773316234024676,0.28642283392724954,0.09436918736839667,0.06872021495276737,0.043,0,0.11283137019115451,0.020250800341564353,0.11831942663242495,0.05694977916649343,0.18998483599730898
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2011,1572,0.005376748640421384,0.031379124498472966,5.3767486404213845,31.379124498472965,292370,50097,0.17134794951602422,0.4311284046692607,477,573,707,950,980,0,0,0,0,0,NA,0,0.4868792812569872,0.2742850173791085,0.29874081705418915,0.08946139674346791,0.06535521820295163,0.076,0,0.09882449313946344,0.01499897603932009,0.10222404259676428,0.033413884906819576,NA
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2012,1370,0.004616431801486693,0.026553989882348382,4.6164318014866925,26.553989882348382,296766,51593,0.17385077805408974,0.4369304439178129,447,537,662,890,918,0,0,0,0,0,NA,0,0.5027902790279027,0.2803880388038804,0.302520467304206,0.0902672307133808,0.06085672082717873,0.065,0,0.11044603519744611,0.01774531121480866,0.11455050369320727,0.03773830755824843,0.059276563677467975
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2013,1408,0.00468018202185193,0.025854312418516684,4.680182021851929,25.854312418516685,300843,54459,0.1810213300625243,0.448019359763525,458,535,700,997,1116,0,0,0,0,0,NA,0,0.507602730294864,0.28209768475716507,0.3052520735508555,0.09445755844308647,0.05790458214664892,0.062,0,0.11946370856409673,0.01860453785061149,0.12449042568741778,0.04264182813337448,0.06034928848641656
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2014,1544,0.005071057203758626,0.027480155198803972,5.071057203758626,27.480155198803974,304473,56186,0.18453524614662056,0.4512534145574975,469,548,717,1021,1143,0,0,0,0,0,NA,1.0000000000000298,0.5169859366861508,0.2844107490788433,0.30766420631420993,0.09408054661323172,0.056312942155638784,0.055,0,0.12659849638600817,0.017945060877833378,0.13256943940822394,0.04617206952401673,0.07222019362670114
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2015,1258,0.004080361718552347,0.02250447227191413,4.080361718552347,22.504472271914132,308306,55900,0.1813133704825725,0.45771041414848274,508,593,776,1105,1237,0,0,0,0,0,NA,0.9999999999999996,0.5069152022158591,0.27520446166226864,0.3004359116580911,0.0879936178699641,0.0539526878927116,0.042,0,0.12210541383039633,0.01668363127425409,0.12721070042623578,0.047108594694318974,0.0884428997993049
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2016,1064,0.0034154123693139323,0.018850542130252994,3.415412369313932,18.850542130252993,311529,56444,0.18118377422326654,0.4643266713593116,533,617,796,1143,1377,0,0,0,0,0,NA,0.9999999999999996,0.4944069958098014,0.26764437966842775,0.2935526668194036,0.08943669072001613,0.052355520127540855,0.038,0,0.12205885842184769,0.017130790341587643,0.1275476712090415,0.04528665997042052,0.10889681794064245
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2017,1051,0.0033353537982095086,0.018754795767233535,3.3353537982095087,18.754795767233535,315109,56039,0.17784004899891784,0.45954796758183075,528,605,775,1108,1366,0,0,0,0,0,NA,1,0.48990139657637183,0.2659726549613284,0.295558121283275,0.0883668983884478,0.05180403310856157,0.039,0,0.1173116793365584,0.01571433058993529,0.12291889175095809,0.045046177043412704,0.12822644891455887
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2018,685,0.0021491274856149643,0.012609760138431235,2.1491274856149643,12.609760138431234,318734,54323,0.17043365314023606,0.45521171374004316,568,639,820,1159,1444,0,0,0,0,0,NA,1,0.48785903847195394,0.26231698290335975,0.29443608656033543,0.08428715644594845,0.05106812285814944,0.033,0,0.10421874757387078,0.0123363818455662,0.10864400726674223,0.045595702063568465,0.14397528524616052
KY-502,Lexington-Fayette County CoC,Other Largely Urban CoC,2019,787,0.002454764645150826,0.015218021850526927,2.454764645150826,15.218021850526927,320601,51715,0.16130642137735066,0.4556493866732417,617,692,883,1231,1551,0,0,0,0,0,NA,0.9999999999999997,0.48146431881371643,0.2534754402224282,0.28943637215249163,0.08378925966975638,0.04808381231391405,0.036000000000000004,0,0.09521204462799729,0.010764038710472785,0.09906459964248289,0.0455834309313937,0.1508427450111956
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2011,577,9.167228033605756e-4,0.004819659533236439,0.9167228033605755,4.819659533236439,629416,119718,0.19020488834093827,0.30285332519876,504.67813338078474,552.7981192089175,641.8246342641432,829.4503317360856,973.6924831907673,0,0,0,0,0,NA,0,0.46596867437483197,0.24509276687281528,0.283672248403758,0.11761180528071465,0.06058890147225368,0.07988280405963624,0,0.16884947586949278,0.01328053583480705,0.17192505830791707,0.06325447881692596,NA
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2012,518,8.188545205353855e-4,0.004319258221599626,0.8188545205353854,4.319258221599626,632591,119928,0.18958221030650135,0.30300565531031887,468.36570864903234,514.0065903561701,595.3038566783277,769.4222096109493,905.9771021086294,0,0,0,0,0,NA,0,0.472957574356349,0.2511683979323898,0.2859086305971624,0.11753908854576375,0.06039787628734088,0.06837267207405734,0,0.17627133033364462,0.01430511928007471,0.17922149588250275,0.06649970286102386,0.10846538231385562
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2013,542,8.436125919296471e-4,0.004407435718119277,0.8436125919296471,4.407435718119277,642475,122974,0.1914066695202148,0.3022935330030489,477.8110728043893,557.887771508619,696.1857348534962,919.0743686524768,1057.115493988093,0,0,0,0,0,NA,0,0.4778090210974627,0.2545015046125006,0.2869947918612325,0.11636434879362416,0.06111075768178637,0.06753003307521693,0,0.1718526451418579,0.015528651868709265,0.1747015168882456,0.06769521674015445,0.11106010644673456
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2014,471,7.28496590295683e-4,0.0037461524389758925,0.728496590295683,3.7461524389758925,646537,125729,0.19446528195602109,0.30997865295295357,493.8133285488688,576.1800469269353,718.6195577360616,949.1855516389627,1091.8356768444808,0,0,0,0,0,NA,0.9999999999999767,0.4894904408154214,0.2557774856255841,0.29285908358313306,0.11880276341809723,0.06999780418181374,0.051824245170810024,0,0.17005162794570738,0.01528437005579149,0.17299109001582147,0.07375301856940628,0.1150362181479965
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2015,493,7.573313670368834e-4,0.003912139535621895,0.7573313670368834,3.912139535621895,650970,126018,0.19358495783215818,0.3122489201304802,478.55012366161264,558.1340937370386,696.3389695377667,919.3508318355686,1057.4192866030694,0,0,0,0,0,NA,0.9999738851252739,0.48806070773427823,0.25112494316489237,0.29213825422111883,0.11881476837389691,0.07131317515432099,0.06741597769482464,0,0.1650734031859754,0.013447943511191452,0.1683040534112109,0.0724352318746458,0.11680672268907563
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2016,463,7.07345392324615e-4,0.0036374778058859574,0.707345392324615,3.6374778058859576,654560,127286,0.19446040087998046,0.3113394043336345,506.7556205695429,604.017489611342,737.5744882058176,965.2917456000978,1096.2094704839892,0,0,0,0,0,NA,0.9999999999999993,0.49013824003061374,0.24312387390978524,0.2922500718039599,0.12580675503588792,0.07990526202466537,0.07477494041799071,0,0.16264210129903453,0.013126911409901465,0.16613488604996668,0.06995915428259278,0.1256928823907455
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2017,357,0.00054293192363670095,0.00278954195252309,0.542931923636701,2.78954195252309,657541,127978,0.19463120930862107,0.312290339217398,512.3430538932173,599.0851262506825,729.1372446737162,963.5925942260635,1081.5357795179311,0,0,0,0,0,NA,1,0.49185631055460777,0.2455660346991985,0.2930307296427143,0.13437223190559192,0.08734826826639171,0.07337463215221561,0,0.16080130387241856,0.012126838728311775,0.16455200016504715,0.06962513667966413,0.1406136005836501
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2018,363,5.518495320680827e-4,0.0027776077375122428,0.5518495320680827,2.7776077375122425,657788,130688,0.1986779935176683,0.31709908671444886,565.5675445584292,642.7763930020006,782.75365923367406,1026.8461996874373,1141.1694588530042,0,0,0,0,0,NA,1,0.4985269893563102,0.24900215408008108,0.2938865607156105,0.14199415026592918,0.09216236331367722,0.05329610451999733,0,0.15906746015368997,0.011341031588157123,0.16280240687395278,0.06983318613653809,0.1675866097459928
LA-500,Lafayette/Acadiana CoC,Largely Rural CoC,2019,360,5.474094607560637e-4,0.002723064355087592,0.5474094607560638,2.723064355087592,657643,132204,0.2010270009716518,0.3181848656804186,567.9401225284843,629.3802001998044,761.2289996244162,1001.0077945024884,1126.2437629534566,0,0,0,0,0,NA,0.9999999999999992,0.49322806240308853,0.2495490649030094,0.2931328684407802,0.14269321870339505,0.08579891807815913,0.055166903624002686,0,0.15752872363503895,0.011501733446304096,0.16117571456053964,0.06944836704037068,0.19387351011375548
